symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,fees,pnl,return_pct,bars_held,entry_reason,exit_reason,score
ETHUSDT,1,2024-01-10 07:00:00+00:00,2024-01-10 13:00:00+00:00,2792.080673041602,2794.03939186662,11.342558249096037,25.34435688906626,-3.1274745226990106,0.07015265869392273,8,ensemble_entry,stop_or_trail,0.0
BTCUSDT,1,2024-01-10 09:00:00+00:00,2024-01-10 13:00:00+00:00,50876.64091180605,50472.75454737167,0.725097231758836,29.39526643515252,-322.2521512316619,-0.7938542270007787,6,ensemble_entry,stop_or_trail,0.0
SOLUSDT,1,2024-01-10 09:00:00+00:00,2024-01-10 16:00:00+00:00,94.86580978289285,95.37162729867302,314.28031795005813,23.915152884799483,135.05333679929953,0.5331926401490383,9,ensemble_entry,stop_or_trail,0.0
BTCUSDT,1,2024-01-10 19:00:00+00:00,2024-01-10 18:00:00+00:00,51486.69439957356,50785.4122998197,0.6670101035837904,27.28661139331791,-495.04885739159704,-1.3620647196951663,1,ensemble_entry,stop_or_trail,0.0
ETHUSDT,1,2024-01-10 17:00:00+00:00,2024-01-10 21:00:00+00:00,2806.7953332424327,2792.9413998944965,12.131807197637134,27.17397056157746,-195.2472188676545,-0.4935854489943159,6,ensemble_entry,stop_or_trail,0.0
SOLUSDT,1,2024-01-10 20:00:00+00:00,2024-01-11 07:00:00+00:00,97.74569729628598,99.89803005247333,303.5709873295227,23.999560580299942,629.3862192771664,2.2019718675321487,13,ensemble_entry,stop_or_trail,0.0
BTCUSDT,1,2024-01-10 22:00:00+00:00,2024-01-11 07:00:00+00:00,51452.487618880106,51535.286615654324,0.6811291139065103,28.05918856302887,28.33761874214212,0.16092321402907395,11,ensemble_entry,stop_or_trail,0.0
ETHUSDT,1,2024-01-11 01:00:00+00:00,2024-01-11 08:00:00+00:00,2821.44245320907,2801.797712601263,11.03196593229622,24.81415757533574,-241.5342667094621,-0.6962658616504358,9,ensemble_entry,stop_or_trail,0.0
BTCUSDT,1,2024-01-11 11:00:00+00:00,2024-01-11 10:00:00+00:00,50470.644657936245,50433.02342678417,0.6209760778862833,25.06350562063561,-48.42539018670263,-0.0745408175525597,1,ensemble_entry,stop_or_trail,0.0
SOLUSDT,1,2024-01-11 11:00:00+00:00,2024-01-11 10:00:00+00:00,97.76806385362491,97.82123684198508,238.97741017975775,18.696569815642707,-5.9894267658098865,0.05438686853795893,1,ensemble_entry,stop_or_trail,0.0
ETHUSDT,1,2024-01-11 12:00:00+00:00,2024-01-11 16:00:00+00:00,2793.746497381099,2831.6584258786274,11.534029573846707,25.95343469989622,411.3238697921605,1.3570282247536758,6,ensemble_entry,stop_or_trail,0.0
SOLUSDT,1,2024-01-11 14:00:00+00:00,2024-01-12 01:00:00+00:00,96.0414417458662,98.10777013346235,250.40198886726756,19.44613951663856,497.96659839033356,2.1514966352377707,13,ensemble_entry,stop_or_trail,0.0
BTCUSDT,1,2024-01-11 14:00:00+00:00,2024-01-12 02:00:00+00:00,50851.67822877405,50879.186264182084,0.643439616724027,26.183067383340653,-8.483307623563885,0.05409464616739079,14,ensemble_entry,stop_or_trail,0.0
ETHUSDT,1,2024-01-11 20:00:00+00:00,2024-01-12 02:00:00+00:00,2852.6699618166685,2841.9624905963383,11.524267300102967,26.250586622979352,-149.646347074225,-0.3753491067544079,8,ensemble_entry,stop_or_trail,0.0
ETHUSDT,1,2024-01-12 06:00:00+00:00,2024-01-12 07:00:00+00:00,2787.177730464739,2775.3429362390707,11.876358451207421,26.424995732009492,-166.97925415232538,-0.42461569982819025,3,ensemble_entry,stop_or_trail,0.0
SOLUSDT,1,2024-01-12 05:00:00+00:00,2024-01-12 13:00:00+00:00,97.73664349162357,99.08216987754534,286.35859120043995,22.54430324725501,362.75873704832316,1.3766856911114234,10,ensemble_entry,stop_or_trail,0.0
ETHUSDT,-1,2024-01-12 14:00:00+00:00,2024-01-12 23:00:00+00:00,2756.6786418397087,2778.3769202844983,10.870903421048343,24.068421778395482,-259.9483111547182,-0.7871167177581739,11,ensemble_entry,stop_or_trail,0.0
BTCUSDT,-1,2024-01-12 18:00:00+00:00,2024-01-12 23:00:00+00:00,49635.20575754173,49967.49143824157,0.7370515607457241,29.364929369054337,-274.2766089423313,-0.669455632606808,7,ensemble_entry,stop_or_trail,0.0
ETHUSDT,-1,2024-01-13 03:00:00+00:00,2024-01-13 02:00:00+00:00,2748.199052430276,2791.114798925158,9.932930990257095,22.00864888755551,-448.28779721658736,-1.5615952729818083,1,ensemble_entry,stop_or_trail,0.0
BTCUSDT,-1,2024-01-13 03:00:00+00:00,2024-01-13 04:00:00+00:00,49046.89386423609,49661.768149830816,0.7011981821088268,27.685733745063327,-458.83446502954985,-1.2536457197406259,3,ensemble_entry,stop_or_trail,0.0
SOLUSDT,1,2024-01-12 17:00:00+00:00,2024-01-13 10:00:00+00:00,99.71152178715512,100.46493857101476,281.6771169150874,22.55405129118263,189.6662162218368,0.7555965151829547,19,ensemble_entry,stop_or_trail,0.0
ETHUSDT,-1,2024-01-13 06:00:00+00:00,2024-01-13 12:00:00+00:00,2768.511835875644,2803.3921087568147,10.25636512940709,22.858992528853666,-380.603807011496,-1.2598924963648672,8,ensemble_entry,stop_or_trail,0.0
SOLUSDT,1,2024-01-13 14:00:00+00:00,2024-01-13 13:00:00+00:00,102.16993106558948,100.82377385439193,314.0782325506909,25.5023616240737,-448.30103925236733,-1.3175669173480897,1,ensemble_entry,stop_or_trail,0.0
SOLUSDT,1,2024-01-13 17:00:00+00:00,2024-01-13 18:00:00+00:00,101.06204770336137,100.66036662168914,308.8572155963641,24.921369284724484,-148.9834697277473,-0.39745986826950075,3,ensemble_entry,stop_or_trail,0.0
ETHUSDT,1,2024-01-13 16:00:00+00:00,2024-01-13 21:00:00+00:00,2825.560220365064,2801.593827329852,12.38957093043142,27.887209684152175,-324.8205361405107,-0.8481996901880118,7,ensemble_entry,stop_or_trail,0.0
SOLUSDT,1,2024-01-13 22:00:00+00:00,2024-01-14 02:00:00+00:00,100.5372145326081,99.58736380083195,331.8803347099392,26.566964816395014,-341.80374360274504,-0.9447752617694372,6,ensemble_entry,stop_or_trail,0.0
ETHUSDT,1,2024-01-14 01:00:00+00:00,2024-01-14 03:00:00+00:00,2817.723702432088,2794.2093066333528,11.203039252889035,25.148282314057525,-288.5809814552572,-0.8345174432269231,4,ensemble_entry,stop_or_trail,0.0
SOLUSDT,-1,2024-01-14 09:00:00+00:00,2024-01-14 10:00:00+00:00,97.2814397137271,98.43213297153001,329.6903376503941,25.809949544546946,-405.1823982416215,-1.1828497411110472,3,ensemble_entry,stop_or_trail,0.0
BTCUSDT,-1,2024-01-13 08:00:00+00:00,2024-01-14 11:00:00+00:00,49803.70401583769,48588.34757739053,0.698300013966699,27.48286840070538,821.2005495414649,2.440293272284877,29,ensemble_entry,stop_or_trail,0.0
ETHUSDT,-1,2024-01-14 11:00:00+00:00,2024-01-14 11:00:00+00:00,2793.2299607280643,2798.375857407476,12.512631663377674,27.986281603651832,-92.37499133092788,-0.18422746253481392,2,ensemble_entry,stop_or_trail,0.0
ETHUSDT,-1,2024-01-14 15:00:00+00:00,2024-01-14 15:00:00+00:00,2790.027917026265,2783.7134743639563,11.23759591668833,25.054181400225396,45.90497367789991,0.22632184516057086,2,ensemble_entry,stop_or_trail,0.0
BTCUSDT,-1,2024-01-14 15:00:00+00:00,2024-01-14 18:00:00+00:00,48018.2068207062,48292.21809402781,0.7576308458061868,29.18709947524127,-236.7864922423271,-0.5706403705259877,5,ensemble_entry,stop_or_trail,0.0
ETHUSDT,-1,2024-01-14 19:00:00+00:00,2024-01-14 19:00:00+00:00,2756.8793715954507,2779.0842428647593,11.760481205486654,26.042238416846907,-287.1822096498009,-0.8054349964706109,2,ensemble_entry,stop_or_trail,0.0
ETHUSDT,-1,2024-01-14 23:00:00+00:00,2024-01-15 03:00:00+00:00,2739.740603721825,2765.22987814622,11.795533825472747,25.973626210841417,-326.63322487054774,-0.9303535666759455,6,ensemble_entry,stop_or_trail,0.0
SOLUSDT,-1,2024-01-14 14:00:00+00:00,2024-01-15 05:00:00+00:00,98.27895442525154,97.19600067585921,315.7208993667474,24.686211451278904,317.22492027945907,1.1019182649282255,17,ensemble_entry,stop_or_trail,0.0
BTCUSDT,-1,2024-01-14 22:00:00+00:00,2024-01-15 05:00:00+00:00,47745.54687064645,47581.6005165381,0.7210355083338684,27.493703269734485,90.71743950426641,0.3433751728774248,9,ensemble_entry,stop_or_trail,0.0
ETHUSDT,1,2024-01-15 08:00:00+00:00,2024-01-15 09:00:00+00:00,2826.7254609514557,2788.1668359320506,11.178143168040872,25.105627987077476,-456.1194588167904,-1.3640739276613911,3,ensemble_entry,stop_or_trail,0.0
BTCUSDT,-1,2024-01-15 09:00:00+00:00,2024-01-15 12:00:00+00:00,47646.248555171645,47829.5807272841,0.7180556076914464,27.422781846103423,-159.06547610170304,-0.38477776881040704,5,ensemble_entry,stop_or_trail,0.0
SOLUSDT,-1,2024-01-15 09:00:00+00:00,2024-01-15 12:00:00+00:00,97.7725987929468,98.12550861504702,272.25961755021916,21.334057520684862,-117.41715071540938,-0.36094961825408056,5,ensemble_entry,stop_or_trail,0.0
ETHUSDT,1,2024-01-15 14:00:00+00:00,2024-01-15 15:00:00+00:00,2769.5337219229127,2761.214927502179,11.037467073063995,24.418182442969044,-116.23660194940756,-0.30036804949816753,3,ensemble_entry,stop_or_trail,0.0
SOLUSDT,-1,2024-01-15 16:00:00+00:00,2024-01-15 18:00:00+00:00,97.22466433899977,98.57147929274248,302.7918010326738,23.71418678620293,-431.5187122876947,-1.3852605847490373,4,ensemble_entry,stop_or_trail,0.0
BTCUSDT,-1,2024-01-15 16:00:00+00:00,2024-01-16 01:00:00+00:00,47046.658072213075,47069.45918030865,0.709203308554222,26.698984697506198,-42.869605997591606,-0.04846488364929069,11,ensemble_entry,stop_or_trail,0.0
ETHUSDT,1,2024-01-15 21:00:00+00:00,2024-01-16 04:00:00+00:00,2802.233989601774,2799.920668638665,11.586961549164915,25.96478024700283,-52.76914129742059,-0.08255274083793784,9,ensemble_entry,stop_or_trail,0.0
BTCUSDT,-1,2024-01-16 05:00:00+00:00,2024-01-16 04:00:00+00:00,46668.15896574584,47159.8415420539,0.7920017287557358,29.72477544314858,-419.1382258782087,-1.0535718297114638,1,ensemble_entry,stop_or_trail,0.0
BTCUSDT,-1,2024-01-16 08:00:00+00:00,2024-01-16 15:00:00+00:00,45824.38890084754,45783.7840779273,0.7128783889551755,26.122194707294422,2.8241060398930067,0.08860963319793358,9,ensemble_entry,stop_or_trail,0.0
SOLUSDT,-1,2024-01-15 22:00:00+00:00,2024-01-17 00:00:00+00:00,97.24688690874828,94.73925166995869,286.8623414592036,22.029437296159607,697.3166788286312,2.578627777712439,28,ensemble_entry,stop_or_trail,0.0
BTCUSDT,-1,2024-01-16 19:00:00+00:00,2024-01-17 02:00:00+00:00,45225.56121375917,44942.52301974087,0.734068997804505,26.475838090895024,181.29372533251527,0.6258367755361038,9,ensemble_entry,stop_or_trail,0.0
SOLUSDT,-1,2024-01-17 04:00:00+00:00,2024-01-17 11:00:00+00:00,95.05158937094085,94.79187703557689,338.58701571826606,25.711413097677493,62.223811478426356,0.27323302754088674,9,ensemble_entry,stop_or_trail,0.0
ETHUSDT,-1,2024-01-16 09:00:00+00:00,2024-01-17 12:00:00+00:00,2718.5520343410326,2542.1025455955237,9.597801926964474,20.196288265763826,1673.330954827778,6.490568748237314,29,ensemble_entry,take_profit,0.0
BTCUSDT,-1,2024-01-17 06:00:00+00:00,2024-01-17 14:00:00+00:00,44728.70564196607,44155.980812099435,0.7714276926381084,27.42724343284859,414.3885505877253,1.2804413220696587,10,ensemble_entry,stop_or_trail,0.0
SOLUSDT,-1,2024-01-17 15:00:00+00:00,2024-01-17 17:00:00+00:00,93.71780625039592,94.7051045238831,332.62035417602294,25.069318126647143,-353.46481953132553,-1.053479923387557,4,ensemble_entry,stop_or_trail,0.0
