timestamp,equity,cash,open_positions
2024-01-02 08:00:00+00:00,97895.36683910011,97702.2581003323,2
2024-01-02 09:00:00+00:00,97872.22325969553,97709.14969464918,1
2024-01-02 10:00:00+00:00,97483.63438669898,97483.63438669898,0
2024-01-02 11:00:00+00:00,97444.01875920905,97471.16027282641,1
2024-01-02 12:00:00+00:00,97315.42900081462,97458.78821783826,2
2024-01-02 13:00:00+00:00,97174.4223640337,97441.30727515351,3
2024-01-02 14:00:00+00:00,97257.98389233714,97441.30727515351,3
2024-01-02 15:00:00+00:00,97469.52953876101,97441.30727515351,3
2024-01-02 16:00:00+00:00,97057.8560517448,96957.59387003328,1
2024-01-02 17:00:00+00:00,96962.00653776161,96957.59387003328,1
2024-01-02 18:00:00+00:00,97186.89815726884,96957.59387003328,1
2024-01-02 19:00:00+00:00,97060.13966866047,96929.39306859988,3
2024-01-02 20:00:00+00:00,96155.90323076147,96155.90323076147,0
2024-01-02 21:00:00+00:00,96155.90323076147,96155.90323076147,0
2024-01-02 22:00:00+00:00,96155.90323076147,96155.90323076147,0
2024-01-02 23:00:00+00:00,96121.54088849448,96116.28559257736,3
2024-01-03 00:00:00+00:00,96391.82507851554,96222.26487947907,2
2024-01-03 01:00:00+00:00,95823.78577450008,96018.86975682434,1
2024-01-03 02:00:00+00:00,95958.38456294173,96018.86975682434,1
2024-01-03 03:00:00+00:00,96112.63706560692,96004.0916261208,2
2024-01-03 04:00:00+00:00,96003.28739922283,95991.95748251159,3
2024-01-03 05:00:00+00:00,96114.23213347542,95641.28461443246,2
2024-01-03 06:00:00+00:00,96266.75812255137,95641.28461443246,2
2024-01-03 07:00:00+00:00,96648.60197490761,95641.28461443246,2
2024-01-03 08:00:00+00:00,96792.57326825864,95641.28461443246,2
2024-01-03 09:00:00+00:00,97131.31139919492,95641.28461443246,2
2024-01-03 10:00:00+00:00,97670.63274896477,95641.28461443246,2
2024-01-03 11:00:00+00:00,97605.58029473365,95641.28461443246,2
2024-01-03 12:00:00+00:00,97841.82264191966,95629.56259071827,3
2024-01-03 13:00:00+00:00,97906.71164851794,95629.56259071827,3
2024-01-03 14:00:00+00:00,98199.0875143414,96695.21791494214,2
2024-01-03 15:00:00+00:00,97726.45638071261,96695.21791494214,2
2024-01-03 16:00:00+00:00,97944.3753266489,96695.21791494214,2
2024-01-03 17:00:00+00:00,97919.09117750061,96681.88316268577,3
2024-01-03 18:00:00+00:00,98281.51288454462,97404.33770377998,2
2024-01-03 19:00:00+00:00,98342.94630343183,97510.50391861427,1
2024-01-03 20:00:00+00:00,97974.133886103,97510.50391861427,1
2024-01-03 21:00:00+00:00,97977.15329387476,97495.24952000233,2
2024-01-03 22:00:00+00:00,98409.93098170866,97483.3175575709,3
2024-01-03 23:00:00+00:00,98138.49499883609,97483.3175575709,3
2024-01-04 00:00:00+00:00,98682.84158690153,97483.3175575709,3
2024-01-04 01:00:00+00:00,98933.97869223141,97483.3175575709,3
2024-01-04 02:00:00+00:00,99616.24786458035,97483.3175575709,3
2024-01-04 03:00:00+00:00,99788.48709422827,97483.3175575709,3
2024-01-04 04:00:00+00:00,99789.56819489274,97483.3175575709,3
2024-01-04 05:00:00+00:00,99716.85982182036,97483.3175575709,3
2024-01-04 06:00:00+00:00,99937.07892664618,97483.3175575709,3
2024-01-04 07:00:00+00:00,100187.79162000702,98642.8477385719,2
2024-01-04 08:00:00+00:00,100241.56535592991,98642.8477385719,2
2024-01-04 09:00:00+00:00,100292.35963566664,98642.8477385719,2
2024-01-04 10:00:00+00:00,99868.58608604097,98150.36911230315,2
2024-01-04 11:00:00+00:00,99930.53049723049,98150.36911230315,2
2024-01-04 12:00:00+00:00,99938.82707075856,98150.36911230315,2
2024-01-04 13:00:00+00:00,99471.25913431199,98797.96353934043,2
2024-01-04 14:00:00+00:00,99342.6945863576,98797.96353934043,2
2024-01-04 15:00:00+00:00,99211.30230240003,98797.96353934043,2
2024-01-04 16:00:00+00:00,99282.31950657623,98315.3886750826,2
2024-01-04 17:00:00+00:00,99390.76079155189,98315.3886750826,2
2024-01-04 18:00:00+00:00,99706.02749006568,98315.3886750826,2
2024-01-04 19:00:00+00:00,100037.84218050173,98302.79768849953,3
2024-01-04 20:00:00+00:00,100183.81442758905,98302.79768849953,3
2024-01-04 21:00:00+00:00,100649.33532300867,98707.58758508196,2
2024-01-04 22:00:00+00:00,100840.38108481682,98707.58758508196,2
2024-01-04 23:00:00+00:00,101053.90914861018,100445.19128987403,1
2024-01-05 00:00:00+00:00,100775.30157404806,100432.09094314343,2
2024-01-05 01:00:00+00:00,100802.50680623227,100432.09094314343,2
2024-01-05 02:00:00+00:00,100488.88264867656,100608.05963289119,2
2024-01-05 03:00:00+00:00,99990.51607458256,99990.51607458256,0
2024-01-05 04:00:00+00:00,99990.51607458256,99990.51607458256,0
2024-01-05 05:00:00+00:00,99995.97815262183,99978.63856426833,1
2024-01-05 06:00:00+00:00,100085.62168725669,99950.11052042332,3
2024-01-05 07:00:00+00:00,100884.71045869436,99950.11052042332,3
2024-01-05 08:00:00+00:00,100942.87219271646,99950.11052042332,3
2024-01-05 09:00:00+00:00,100756.83878712142,99950.11052042332,3
2024-01-05 10:00:00+00:00,101064.34987812348,99950.11052042332,3
2024-01-05 11:00:00+00:00,101241.7425498212,100627.00879039486,2
2024-01-05 12:00:00+00:00,101211.88217686699,100627.00879039486,2
2024-01-05 13:00:00+00:00,101236.32417654121,100627.00879039486,2
2024-01-05 14:00:00+00:00,101483.12763647435,100613.51049096545,3
2024-01-05 15:00:00+00:00,101587.39392840059,100754.73899407241,2
2024-01-05 16:00:00+00:00,101529.70082754431,100754.73899407241,2
2024-01-05 17:00:00+00:00,101919.13978474142,100754.73899407241,2
2024-01-05 18:00:00+00:00,102289.19259838133,100739.6810385642,3
2024-01-05 19:00:00+00:00,102348.75129292888,101403.60626925415,2
2024-01-05 20:00:00+00:00,102590.25346285981,101403.60626925415,2
2024-01-05 21:00:00+00:00,102415.42605901514,101403.60626925415,2
2024-01-05 22:00:00+00:00,102804.52240605885,101390.19333714781,3
2024-01-05 23:00:00+00:00,103087.51705386025,101390.19333714781,3
2024-01-06 00:00:00+00:00,103490.02177026888,101390.19333714781,3
2024-01-06 01:00:00+00:00,103178.31778930842,101390.19333714781,3
2024-01-06 02:00:00+00:00,103331.30633113785,102191.96133806296,2
2024-01-06 03:00:00+00:00,102540.54811763954,102540.54811763954,0
2024-01-06 04:00:00+00:00,102540.54811763954,102540.54811763954,0
2024-01-06 05:00:00+00:00,102508.02975486338,102526.49952086384,1
2024-01-06 06:00:00+00:00,102300.98240079448,102372.9510665845,2
2024-01-06 07:00:00+00:00,102328.89706268875,102372.9510665845,2
2024-01-06 08:00:00+00:00,102171.3448948734,102372.9510665845,2
2024-01-06 09:00:00+00:00,102229.75662956278,102358.34575476781,3
2024-01-06 10:00:00+00:00,102167.69109800043,101913.96894415711,2
2024-01-06 11:00:00+00:00,102333.95431947552,101913.96894415711,2
2024-01-06 12:00:00+00:00,102423.2527891161,101913.96894415711,2
2024-01-06 13:00:00+00:00,101856.92959786038,101853.88178892831,2
2024-01-06 14:00:00+00:00,102190.37900453543,101853.88178892831,2
2024-01-06 15:00:00+00:00,102207.26535821555,101853.88178892831,2
2024-01-06 16:00:00+00:00,102339.07485528383,101839.5518783547,3
2024-01-06 17:00:00+00:00,102357.13502032791,101839.5518783547,3
2024-01-06 18:00:00+00:00,102154.9079095874,101839.5518783547,3
2024-01-06 19:00:00+00:00,101911.1073071364,101839.5518783547,3
2024-01-06 20:00:00+00:00,102027.18714844676,101414.02650870876,2
2024-01-06 21:00:00+00:00,101815.64374830303,101109.74821691569,1
2024-01-06 22:00:00+00:00,101862.92882995644,101109.74821691569,1
2024-01-06 23:00:00+00:00,101758.16489334452,101095.85072663112,2
2024-01-07 00:00:00+00:00,101614.29689389367,101095.85072663112,2
2024-01-07 01:00:00+00:00,101335.89587212315,101490.19564462005,1
2024-01-07 02:00:00+00:00,101404.14455609651,101490.19564462005,1
2024-01-07 03:00:00+00:00,101409.21833849441,101490.19564462005,1
2024-01-07 04:00:00+00:00,101396.83869018184,101461.1570916427,3
2024-01-07 05:00:00+00:00,101360.60463752897,101212.37618692679,2
2024-01-07 06:00:00+00:00,101261.27176563497,101212.37618692679,2
2024-01-07 07:00:00+00:00,101243.31357879778,101212.37618692679,2
2024-01-07 08:00:00+00:00,101227.23799217644,101212.37618692679,2
2024-01-07 09:00:00+00:00,101305.51186815221,101212.37618692679,2
2024-01-07 10:00:00+00:00,101068.86698744775,101212.37618692679,2
2024-01-07 11:00:00+00:00,101198.02942334439,101201.0451556387,3
2024-01-07 12:00:00+00:00,100669.46516614855,101005.03970506067,2
2024-01-07 13:00:00+00:00,100395.79435227696,100395.79435227696,0
2024-01-07 14:00:00+00:00,100395.79435227696,100395.79435227696,0
2024-01-07 15:00:00+00:00,100395.79435227696,100395.79435227696,0
2024-01-07 16:00:00+00:00,100332.9548660113,100363.27916921646,2
2024-01-07 17:00:00+00:00,100338.86017837678,100219.21639084791,1
2024-01-07 18:00:00+00:00,100217.81504530518,100217.81504530518,0
2024-01-07 19:00:00+00:00,100216.71555779842,100205.92231894626,1
2024-01-07 20:00:00+00:00,100355.54435344393,100191.85318021459,2
2024-01-07 21:00:00+00:00,99803.47859322655,100175.19505461925,3
2024-01-07 22:00:00+00:00,99185.41729896136,99544.35523902097,1
2024-01-07 23:00:00+00:00,99082.00397638399,99082.00397638399,0
2024-01-08 00:00:00+00:00,99082.00397638399,99082.00397638399,0
2024-01-08 01:00:00+00:00,99076.97071148673,99069.19700139684,1
2024-01-08 02:00:00+00:00,98790.672294043,99051.51145128078,2
2024-01-08 03:00:00+00:00,98772.91364044785,98666.86572787625,1
2024-01-08 04:00:00+00:00,98731.8552784105,98666.86572787625,1
2024-01-08 05:00:00+00:00,98769.81567481087,98666.86572787625,1
2024-01-08 06:00:00+00:00,98615.54435513452,98666.86572787625,1
2024-01-08 07:00:00+00:00,98440.45826099456,98666.86572787625,1
2024-01-08 08:00:00+00:00,98363.07820265561,98363.07820265561,0
2024-01-08 09:00:00+00:00,98297.62469141121,98349.80134541904,1
2024-01-08 10:00:00+00:00,98361.42015153126,98337.06045870157,2
2024-01-08 11:00:00+00:00,97977.24622473962,98319.82702418636,3
2024-01-08 12:00:00+00:00,98253.26261014894,98319.82702418636,3
2024-01-08 13:00:00+00:00,98351.86927697861,98319.82702418636,3
2024-01-08 14:00:00+00:00,98532.90071150432,98319.82702418636,3
2024-01-08 15:00:00+00:00,98410.17222865786,98319.82702418636,3
2024-01-08 16:00:00+00:00,98634.16297036108,98319.82702418636,3
2024-01-08 17:00:00+00:00,98893.68519542631,98319.82702418636,3
2024-01-08 18:00:00+00:00,99174.71950268745,98799.55898709175,2
2024-01-08 19:00:00+00:00,99112.10287031584,98447.12701907419,1
2024-01-08 20:00:00+00:00,99253.27495069147,98447.12701907419,1
2024-01-08 21:00:00+00:00,99195.42652603118,98433.98105273678,2
2024-01-08 22:00:00+00:00,98729.81916401217,98419.32803475337,3
2024-01-08 23:00:00+00:00,99178.31325715585,98419.32803475337,3
2024-01-09 00:00:00+00:00,99386.33396064806,98419.32803475337,3
2024-01-09 01:00:00+00:00,99178.31090984808,98075.62192963934,1
2024-01-09 02:00:00+00:00,99352.68070173485,98075.62192963934,1
2024-01-09 03:00:00+00:00,99575.77470708187,98075.62192963934,1
2024-01-09 04:00:00+00:00,99749.74741844267,98049.5049110719,3
2024-01-09 05:00:00+00:00,100022.66063087118,99790.85979950568,2
2024-01-09 06:00:00+00:00,99576.83855613928,99790.85979950568,2
2024-01-09 07:00:00+00:00,99694.81823857805,99607.32024362101,1
2024-01-09 08:00:00+00:00,99527.48227221316,99592.27325260727,2
2024-01-09 09:00:00+00:00,99916.51465983255,99592.27325260727,2
2024-01-09 10:00:00+00:00,100127.07284475624,99579.20201063872,3
2024-01-09 11:00:00+00:00,100085.50850237816,99579.20201063872,3
2024-01-09 12:00:00+00:00,100848.49526127051,99324.70453102198,2
2024-01-09 13:00:00+00:00,101310.21956948658,99324.70453102198,2
2024-01-09 14:00:00+00:00,101008.98990834698,99324.70453102198,2
2024-01-09 15:00:00+00:00,100504.09069977512,99622.53945913183,2
2024-01-09 16:00:00+00:00,100629.64636399146,100381.60436886834,1
2024-01-09 17:00:00+00:00,100670.23454232932,100381.60436886834,1
2024-01-09 18:00:00+00:00,100382.81629481763,100368.44455551836,2
2024-01-09 19:00:00+00:00,100873.69001419783,100354.12103790548,3
2024-01-09 20:00:00+00:00,100386.40959631499,100354.12103790548,3
2024-01-09 21:00:00+00:00,99603.5167936126,99800.2610812465,1
2024-01-09 22:00:00+00:00,99711.41521572843,99800.2610812465,1
2024-01-09 23:00:00+00:00,99514.91576701144,99514.91576701144,0
2024-01-10 00:00:00+00:00,99441.98971318707,99489.10769489997,2
2024-01-10 01:00:00+00:00,99222.19992069961,99489.10769489997,2
2024-01-10 02:00:00+00:00,99129.44448967258,99476.79116242482,3
2024-01-10 03:00:00+00:00,98613.11632045696,99173.57138527583,2
2024-01-10 04:00:00+00:00,98645.7079213687,99173.57138527583,2
2024-01-10 05:00:00+00:00,98339.58378227946,98339.58378227946,0
2024-01-10 06:00:00+00:00,98353.30278868988,98326.9160472114,1
2024-01-10 07:00:00+00:00,98494.40033714687,98326.9160472114,1
2024-01-10 08:00:00+00:00,98626.04715260133,98300.2340598724,3
2024-01-10 09:00:00+00:00,98978.05069761323,98300.2340598724,3
2024-01-10 10:00:00+00:00,98899.51895724259,98300.2340598724,3
2024-01-10 11:00:00+00:00,98654.14519026453,98300.2340598724,3
2024-01-10 12:00:00+00:00,98512.13740119743,98300.2340598724,3
2024-01-10 13:00:00+00:00,98230.49347923862,98002.27837378063,1
2024-01-10 14:00:00+00:00,98192.39511024773,98002.27837378063,1
2024-01-10 15:00:00+00:00,98129.84246104657,98002.27837378063,1
2024-01-10 16:00:00+00:00,98180.03574726256,98135.63689339394,1
2024-01-10 17:00:00+00:00,98074.20548171515,98135.63689339394,1
2024-01-10 18:00:00+00:00,97930.21174862314,97640.58803600234,1
2024-01-10 19:00:00+00:00,97690.64178913944,97628.71893286817,2
2024-01-10 20:00:00+00:00,97632.4732972391,97628.71893286817,2
2024-01-10 21:00:00+00:00,97278.90602140453,97433.0739990109,2
2024-01-10 22:00:00+00:00,97359.02935354573,97433.0739990109,2
2024-01-10 23:00:00+00:00,97299.0806240658,97433.0739990109,2
2024-01-11 00:00:00+00:00,97641.63935866178,97420.62357620141,3
2024-01-11 01:00:00+00:00,98278.07643793561,97420.62357620141,3
2024-01-11 02:00:00+00:00,98405.1106002566,97420.62357620141,3
2024-01-11 03:00:00+00:00,98588.73292495204,97420.62357620141,3
2024-01-11 04:00:00+00:00,98366.8127791797,97420.62357620141,3
2024-01-11 05:00:00+00:00,98792.84232110706,97420.62357620141,3
2024-01-11 06:00:00+00:00,99079.88980153242,97420.62357620141,3
2024-01-11 07:00:00+00:00,98004.09082229281,98104.23483227496,1
2024-01-11 08:00:00+00:00,97875.150988375,97875.150988375,0
2024-01-11 09:00:00+00:00,97875.150988375,97875.150988375,0
2024-01-11 10:00:00+00:00,97820.73617142248,97820.73617142248,0
2024-01-11 11:00:00+00:00,97817.11275241806,97807.84690953343,1
2024-01-11 12:00:00+00:00,98091.3414745005,97807.84690953343,1
2024-01-11 13:00:00+00:00,98202.20733131879,97785.13932858298,3
2024-01-11 14:00:00+00:00,98286.65872956873,97785.13932858298,3
2024-01-11 15:00:00+00:00,98055.51793000234,97785.13932858298,3
2024-01-11 16:00:00+00:00,98410.9922600309,98209.3524602642,2
2024-01-11 17:00:00+00:00,98693.21658092536,98209.3524602642,2
2024-01-11 18:00:00+00:00,98967.84170490521,98209.3524602642,2
2024-01-11 19:00:00+00:00,98924.57407145778,98196.20248780062,3
2024-01-11 20:00:00+00:00,99003.72337948061,98196.20248780062,3
2024-01-11 21:00:00+00:00,99344.92876717904,98196.20248780062,3
2024-01-11 22:00:00+00:00,99666.54396274823,98196.20248780062,3
2024-01-11 23:00:00+00:00,99635.48133167064,98196.20248780062,3
2024-01-12 00:00:00+00:00,98954.79151876664,98196.20248780062,3
2024-01-12 01:00:00+00:00,98890.14328042598,98703.7886734017,2
2024-01-12 02:00:00+00:00,98571.8969849072,98571.8969849072,0
2024-01-12 03:00:00+00:00,98571.8969849072,98571.8969849072,0
2024-01-12 04:00:00+00:00,98548.24959601859,98560.70189389163,1
2024-01-12 05:00:00+00:00,98531.58784780276,98547.46128517394,2
2024-01-12 06:00:00+00:00,98661.07992387206,98547.46128517394,2
2024-01-12 07:00:00+00:00,98572.6588562731,98393.7226397393,1
2024-01-12 08:00:00+00:00,98844.00013701513,98393.7226397393,1
2024-01-12 09:00:00+00:00,99179.86718813615,98393.7226397393,1
2024-01-12 10:00:00+00:00,99048.51890163793,98393.7226397393,1
2024-01-12 11:00:00+00:00,99049.78743284955,98393.7226397393,1
2024-01-12 12:00:00+00:00,99121.7771177892,98393.7226397393,1
2024-01-12 13:00:00+00:00,98708.2212078015,98755.68943289187,1
2024-01-12 14:00:00+00:00,98629.41068524851,98755.68943289187,1
2024-01-12 15:00:00+00:00,98709.18406877972,98755.68943289187,1
2024-01-12 16:00:00+00:00,98841.7281786763,98744.45485129979,2
2024-01-12 17:00:00+00:00,98540.33918999623,98729.82136895118,3
2024-01-12 18:00:00+00:00,98511.56337853459,98729.82136895118,3
2024-01-12 19:00:00+00:00,99025.29000308093,98729.82136895118,3
2024-01-12 20:00:00+00:00,98889.94999636736,98729.82136895118,3
2024-01-12 21:00:00+00:00,98951.90025051174,98729.82136895118,3
2024-01-12 22:00:00+00:00,98888.50966146478,98729.82136895118,3
2024-01-12 23:00:00+00:00,98513.05627347445,98222.21696611407,1
2024-01-13 00:00:00+00:00,98326.74211365232,98222.21696611407,1
2024-01-13 01:00:00+00:00,98248.82965917698,98222.21696611407,1
2024-01-13 02:00:00+00:00,97871.21841799612,97760.1725317712,2
2024-01-13 03:00:00+00:00,97583.48285677723,97760.1725317712,2
2024-01-13 04:00:00+00:00,97747.74739982898,97315.09470386792,1
2024-01-13 05:00:00+00:00,97607.30811646667,97303.73675656639,2
2024-01-13 06:00:00+00:00,97576.70338380767,97303.73675656639,2
2024-01-13 07:00:00+00:00,97720.96626798782,97289.82558568244,3
2024-01-13 08:00:00+00:00,97608.26050851705,97289.82558568244,3
2024-01-13 09:00:00+00:00,97793.02774019935,97289.82558568244,3
2024-01-13 10:00:00+00:00,97535.6123410736,97490.72638349637,2
2024-01-13 11:00:00+00:00,97516.12112732533,97490.72638349637,2
2024-01-13 12:00:00+00:00,97102.52408056828,97121.4805237864,1
2024-01-13 13:00:00+00:00,96603.12803008268,96673.17948453403,1
2024-01-13 14:00:00+00:00,96654.68606905575,96673.17948453403,1
2024-01-13 15:00:00+00:00,96794.83182719184,96659.17649302667,2
2024-01-13 16:00:00+00:00,96745.32056872392,96646.69099596422,3
2024-01-13 17:00:00+00:00,96775.2981256839,96646.69099596422,3
2024-01-13 18:00:00+00:00,96607.64253486917,96510.19302329893,2
2024-01-13 19:00:00+00:00,96481.67385727433,96510.19302329893,2
2024-01-13 20:00:00+00:00,96680.74957280731,96510.19302329893,2
2024-01-13 21:00:00+00:00,96564.91576310113,96186.02894890183,2
2024-01-13 22:00:00+00:00,96451.96399466634,96186.02894890183,2
2024-01-13 23:00:00+00:00,96322.63756316065,96186.02894890183,2
2024-01-14 00:00:00+00:00,96622.82874955272,96173.40212120497,3
2024-01-14 01:00:00+00:00,96304.3443049669,96173.40212120497,3
2024-01-14 02:00:00+00:00,96181.49717997115,95844.94490736618,2
2024-01-14 03:00:00+00:00,96157.62869010889,95568.99075360778,1
2024-01-14 04:00:00+00:00,96458.74871826699,95568.99075360778,1
2024-01-14 05:00:00+00:00,96537.61326407446,95568.99075360778,1
2024-01-14 06:00:00+00:00,96716.36550784063,95568.99075360778,1
2024-01-14 07:00:00+00:00,96613.7703973127,95568.99075360778,1
2024-01-14 08:00:00+00:00,96724.51221144959,95556.16165332525,2
2024-01-14 09:00:00+00:00,96762.84485770471,95556.16165332525,2
2024-01-14 10:00:00+00:00,96145.42856214229,95149.82809230628,2
2024-01-14 11:00:00+00:00,95906.54508446065,95906.54508446065,0
2024-01-14 12:00:00+00:00,95906.54508446065,95906.54508446065,0
2024-01-14 13:00:00+00:00,95859.94938549097,95894.13359650866,1
2024-01-14 14:00:00+00:00,95984.16172796869,95867.04028411847,3
2024-01-14 15:00:00+00:00,96346.4783025147,95925.4865403275,2
2024-01-14 16:00:00+00:00,96069.73856830332,95925.4865403275,2
2024-01-14 17:00:00+00:00,95846.38365937604,95925.4865403275,2
2024-01-14 18:00:00+00:00,95630.20989011983,95690.28318673007,2
2024-01-14 19:00:00+00:00,95644.90655381691,95416.06986829445,1
2024-01-14 20:00:00+00:00,95927.11804839336,95416.06986829445,1
2024-01-14 21:00:00+00:00,96253.29657019,95402.29937443102,2
2024-01-14 22:00:00+00:00,96189.37588666825,95389.37269324533,3
2024-01-14 23:00:00+00:00,96651.24633604981,95389.37269324533,3
2024-01-15 00:00:00+00:00,96108.82670715608,95389.37269324533,3
2024-01-15 01:00:00+00:00,96498.50307466697,95389.37269324533,3
2024-01-15 02:00:00+00:00,96105.62921246263,95389.37269324533,3
2024-01-15 03:00:00+00:00,95997.97869039018,95075.66614956046,2
2024-01-15 04:00:00+00:00,95985.22741556566,95075.66614956046,2
2024-01-15 05:00:00+00:00,95509.7904911596,95509.7904911596,0
2024-01-15 06:00:00+00:00,95509.7904911596,95509.7904911596,0
2024-01-15 07:00:00+00:00,95408.32506515995,95497.1514743999,1
2024-01-15 08:00:00+00:00,95161.37888347277,95472.818599874,3
2024-01-15 09:00:00+00:00,95556.53483362177,95029.3381578169,2
2024-01-15 10:00:00+00:00,95600.03416811705,95029.3381578169,2
2024-01-15 11:00:00+00:00,95135.77013200588,95029.3381578169,2
2024-01-15 12:00:00+00:00,94777.1884055257,94777.1884055257,0
2024-01-15 13:00:00+00:00,94797.38780106259,94764.96095062031,1
2024-01-15 14:00:00+00:00,94727.37288022884,94764.96095062031,1
2024-01-15 15:00:00+00:00,94640.85056458037,94635.8300128638,2
2024-01-15 16:00:00+00:00,94614.8552441614,94635.8300128638,2
2024-01-15 17:00:00+00:00,94467.98016225078,94635.8300128638,2
2024-01-15 18:00:00+00:00,94313.75659943263,94216.0868330641,1
2024-01-15 19:00:00+00:00,94306.29212455223,94216.0868330641,1
2024-01-15 20:00:00+00:00,94374.72715669872,94203.09908206838,2
2024-01-15 21:00:00+00:00,94478.58294963388,94191.94049419707,3
2024-01-15 22:00:00+00:00,94601.24050783107,94191.94049419707,3
2024-01-15 23:00:00+00:00,94533.54200419919,94191.94049419707,3
2024-01-16 00:00:00+00:00,95008.1687578623,94191.94049419707,3
2024-01-16 01:00:00+00:00,94949.27028528374,94162.41714642398,2
2024-01-16 02:00:00+00:00,94769.07901969423,94162.41714642398,2
2024-01-16 03:00:00+00:00,94802.54607467694,94162.41714642398,2
2024-01-16 04:00:00+00:00,94365.45809149582,93703.49753024406,1
2024-01-16 05:00:00+00:00,94312.22650152334,93703.49753024406,1
2024-01-16 06:00:00+00:00,94302.50352425539,93703.49753024406,1
2024-01-16 07:00:00+00:00,94423.63154111376,93690.43064363026,2
2024-01-16 08:00:00+00:00,94242.20790821216,93679.99379404876,3
2024-01-16 09:00:00+00:00,94007.04667954345,93679.99379404876,3
2024-01-16 10:00:00+00:00,93842.68250782948,93679.99379404876,3
2024-01-16 11:00:00+00:00,94371.65063398318,93679.99379404876,3
2024-01-16 12:00:00+00:00,94673.14386894632,93679.99379404876,3
2024-01-16 13:00:00+00:00,95299.8461711874,93679.99379404876,3
2024-01-16 14:00:00+00:00,95409.33958454363,93679.99379404876,3
2024-01-16 15:00:00+00:00,94628.86078320333,93695.88478670245,2
2024-01-16 16:00:00+00:00,94744.55239468819,93695.88478670245,2
2024-01-16 17:00:00+00:00,94806.6998794379,93695.88478670245,2
2024-01-16 18:00:00+00:00,95167.83853168953,93682.60531374431,3
2024-01-16 19:00:00+00:00,95247.59700267686,93682.60531374431,3
2024-01-16 20:00:00+00:00,95376.82331220951,93682.60531374431,3
2024-01-16 21:00:00+00:00,95756.10779317866,93682.60531374431,3
2024-01-16 22:00:00+00:00,95736.28783962107,93682.60531374431,3
2024-01-16 23:00:00+00:00,96197.59162515319,93682.60531374431,3
2024-01-17 00:00:00+00:00,95651.80105801897,94391.08058044425,2
2024-01-17 01:00:00+00:00,95612.89477943735,94391.08058044425,2
2024-01-17 02:00:00+00:00,95535.81443999728,94585.6537787349,1
2024-01-17 03:00:00+00:00,95742.24359868627,94572.78048514113,2
2024-01-17 04:00:00+00:00,95634.87612370506,94572.78048514113,2
2024-01-17 05:00:00+00:00,95897.96121615983,94558.9785002659,3
2024-01-17 06:00:00+00:00,96370.85470143509,94558.9785002659,3
2024-01-17 07:00:00+00:00,96541.01137794199,94558.9785002659,3
2024-01-17 08:00:00+00:00,96894.41530636536,94558.9785002659,3
2024-01-17 09:00:00+00:00,97089.91799195895,94558.9785002659,3
2024-01-17 10:00:00+00:00,96944.28792850576,94558.9785002659,3
2024-01-17 11:00:00+00:00,96947.48806060744,94634.07560533809,2
2024-01-17 12:00:00+00:00,97010.83587498598,96317.84340974737,1
2024-01-17 13:00:00+00:00,96888.61482529405,96317.84340974737,1
2024-01-17 14:00:00+00:00,96749.86325045781,96733.56496524728,1
2024-01-17 15:00:00+00:00,96765.66298870645,96721.60709412531,2
2024-01-17 16:00:00+00:00,96807.02453900341,96721.60709412531,2
2024-01-17 17:00:00+00:00,96653.27304238066,96367.29047233457,2
